Fecha,Sitio,Grabadora,Hora_inicio,Hora_fin,Especie,punto escucha-V,punto escucha-O,movimiento-V,movimiento-O,Mas de 100m,Fuera de censo,Climatología,Comentarios,censador
05/10/2023,Santa Olalla,4,9:49,10:09,Lanius meridionalis,1,0,0,0,0,,Sol y nubes,,
05/10/2023,Santa Olalla,4,9:49,10:09,Galerida theklae,0,1,1,0,0,,Sol y nubes,,
05/10/2023,Santa Olalla,4,9:49,10:09,Linaria cannabina,0,0,0,1,0,,Sol y nubes,,
05/10/2023,Santa Olalla,4,9:49,10:09,Sturnus unicolor,0,0,8,0,0,,Sol y nubes,,
05/10/2023,Santa Olalla,4,9:49,10:09,Vanellus vanellus,0,0,0,0,1,,Sol y nubes,,
05/10/2023,Santa Olalla,4,9:49,10:09,Oenanthe oenanthe,0,0,1,0,0,,Sol y nubes,,
05/10/2023,Santa Olalla,4,9:49,10:09,Cisticola juncidis,0,0,0,1,0,,Sol y nubes,,
05/10/2023,Santa Olalla,4,9:49,10:09,Curruca undata,0,0,0,1,0,,Sol y nubes,,
05/10/2023,Torre Palacio,8,10:21,10:41,Sturnus unicolor,8,8,0,3,0,,Sol y nubes,,
05/10/2023,Torre Palacio,8,10:21,10:41,Streptopelia decaocto,1,2,1,1,0,,Sol y nubes,,
05/10/2023,Torre Palacio,8,10:21,10:41,Certhia brachydactyla,0,2,1,1,0,,Sol y nubes,,
05/10/2023,Torre Palacio,8,10:21,10:41,Passer domesticus,7,0,0,0,0,,Sol y nubes,,
05/10/2023,Torre Palacio,8,10:21,10:41,Turdus merula,1,0,0,1,0,,Sol y nubes,,
05/10/2023,Torre Palacio,8,10:21,10:41,Muscicapa striata,0,1,0,0,0,,Sol y nubes,,
05/10/2023,Torre Palacio,8,10:21,10:41,Parus major,1,2,3,1,0,,Sol y nubes,,
05/10/2023,Torre Palacio,8,10:21,10:41,Curruca melanocephala,0,1,0,0,0,,Sol y nubes,,
05/10/2023,Torre Palacio,8,10:21,10:41,Erithacus rubecula,0,1,0,1,0,,Sol y nubes,,
05/10/2023,Torre Palacio,8,10:21,10:41,Cyanistes caeruleus,0,0,0,2,0,,Sol y nubes,,
05/10/2023,Pajarera,10,10:46,10:06,Sturnus unicolor,2,3,0,0,0,,Sol y nubes,,
05/10/2023,Pajarera,10,10:46,10:06,Saxicola rubicola,6,0,0,0,0,,Sol y nubes,,
05/10/2023,Pajarera,10,10:46,10:06,Cettia cetti,0,1,0,0,0,,Sol y nubes,,
05/10/2023,Pajarera,10,10:46,10:06,Emberiza calandra,12,0,1,0,0,,Sol y nubes,,
05/10/2023,Pajarera,10,10:46,10:06,Galerida theklae,2,1,0,0,0,,Sol y nubes,,
05/10/2023,Pajarera,10,10:46,10:06,Carduelis carduelis,2,0,0,0,0,,Sol y nubes,,
05/10/2023,Pajarera,10,10:46,10:06,Parus major,0,0,0,2,0,,Sol y nubes,,
05/10/2023,Pajarera,10,10:46,10:06,Curruca melanocephala,0,0,0,1,0,,Sol y nubes,,
05/10/2023,Pajarera,10,10:46,10:06,Pica pica,0,0,0,0,1,,Sol y nubes,,
05/10/2023,Pajarera,10,10:46,10:06,Phoenicurus phoenicurus,0,0,1,0,0,,Sol y nubes,,
05/10/2023,Pajarera,10,10:46,11:06,Ficedula hypoleuca,0,0,0,1,0,,Sol y nubes,,
05/10/2023,Martinazo,11,11:18,11:40,Corvus corax,2,0,0,0,0,,Sol y nubes,,
05/10/2023,Martinazo,11,11:18,11:40,Upupa epops,1,0,0,0,0,,Sol y nubes,,
05/10/2023,Martinazo,11,11:18,11:40,Turdus merula,1,0,1,0,0,,Sol y nubes,,
05/10/2023,Martinazo,11,11:18,11:40,Falco tinnunculus,1,0,0,0,0,,Sol y nubes,,
05/10/2023,Martinazo,11,11:18,11:40,Saxicola rubicola,0,2,1,1,0,,Sol y nubes,,
05/10/2023,Martinazo,11,11:18,11:40,Elanus caeruleus,1,0,0,0,0,,Sol y nubes,,
05/10/2023,Martinazo,11,11:18,11:40,Curruca melanocephala,1,1,1,1,0,,Sol y nubes,,
05/10/2023,Martinazo,11,11:18,11:40,Galerida theklae,3,1,5,0,0,,Sol y nubes,,
05/10/2023,Martinazo,11,11:18,11:40,Lanius meridionalis,0,0,0,0,1,,Sol y nubes,,
05/10/2023,Martinazo,11,11:18,11:40,Pica pica,1,0,0,0,0,,Sol y nubes,,
05/10/2023,Martinazo,11,11:18,11:40,Gyps fulvus,0,0,0,0,63,,Sol y nubes,,
09/10/2023,Ojillo,3,11:35,11:55,Curruca melanocephala,0,2,0,1,0,,Buen tiempo,,
09/10/2023,Ojillo,3,11:35,11:55,Saxicola rubicola,0,0,1,0,0,,Buen tiempo,,
09/10/2023,Ojillo,3,11:35,11:55,Turdus merula,0,0,1,0,0,,Buen tiempo,,
09/10/2023,Santa Olalla,4,11:04,11:24,Turdus merula,1,1,0,0,0,,Buen tiempo,,
09/10/2023,Santa Olalla,4,11:04,11:24,Curruca melanocephala,1,2,2,0,0,,Buen tiempo,,
09/10/2023,Santa Olalla,4,11:04,11:24,Saxicola rubicola,2,0,2,0,0,,Buen tiempo,,
09/10/2023,Santa Olalla,4,11:04,11:24,Fringilla coelebs,0,1,0,0,0,,Buen tiempo,,
09/10/2023,Santa Olalla,4,11:04,11:24,Upupa epops,0,0,1,0,0,,Buen tiempo,,
09/10/2023,Santa Olalla,4,11:04,11:24,Curruca undata,0,0,2,0,0,,Buen tiempo,,
09/10/2023,Santa Olalla,4,11:04,11:24,Lanius meridionalis,0,0,1,0,0,,Buen tiempo,,
09/10/2023,Santa Olalla,4,11:04,11:24,Delichon urbicum,0,0,2,0,0,,Buen tiempo,,
09/10/2023,Torre Palacio,8,10:23,10:46,Cettia cetti,0,1,0,0,0,,Buen tiempo,,
09/10/2023,Torre Palacio,8,10:23,10:46,Cyanistes caeruleus,0,1,1,3,0,,Buen tiempo,,
09/10/2023,Torre Palacio,8,10:23,10:46,Curruca melanocephala,0,0,0,2,0,,Buen tiempo,,
09/10/2023,Torre Palacio,8,10:23,10:46,Dryobates minor,0,0,0,1,0,,Buen tiempo,,
09/10/2023,Torre Palacio,8,10:23,10:46,Passer domesticus,0,0,4,0,0,,Buen tiempo,,
09/10/2023,Torre Palacio,8,10:23,10:46,Streptopelia decaocto,0,0,4,2,0,,Buen tiempo,,
09/10/2023,Torre Palacio,8,10:23,10:46,Parus major,0,0,1,0,0,,Buen tiempo,,
09/10/2023,Torre Palacio,8,10:23,10:46,Turdus merula,0,0,1,0,0,,Buen tiempo,,
09/10/2023,Torre Palacio,8,10:23,10:46,Sylvia atricapilla,0,0,1,0,0,,Buen tiempo,,
09/10/2023,Pajarera,10,10:00,10:20,Saxicola rubicola,2,2,0,2,0,,Buen tiempo,,
09/10/2023,Pajarera,10,10:00,10:20,Sturnus unicolor,6,1,0,2,0,,Buen tiempo,,
09/10/2023,Pajarera,10,10:00,10:20,Galerida theklae,7,1,2,0,0,,Buen tiempo,,
09/10/2023,Pajarera,10,10:00,10:20,Pica pica,1,0,0,0,0,,Buen tiempo,,
09/10/2023,Pajarera,10,10:00,10:20,Milvus milvus,2,0,0,0,0,,Buen tiempo,,
09/10/2023,Pajarera,10,10:00,10:20,Chloris chloris,0,1,0,0,0,,Buen tiempo,,
09/10/2023,Pajarera,10,10:00,10:20,Upupa epops,1,0,0,0,0,,Buen tiempo,,
09/10/2023,Pajarera,10,10:00,10:20,Emberiza calandra,7,0,8,0,0,,Buen tiempo,,
09/10/2023,Pajarera,10,10:00,10:20,Cyanistes caeruleus,0,0,0,1,0,,Buen tiempo,,
09/10/2023,Pajarera,10,10:00,10:20,Fringilla coelebs,0,0,0,1,0,,Buen tiempo,,
09/10/2023,Pajarera,10,10:00,10:20,Sturnus unicolor,0,10,0,4,0,,Buen tiempo,,
09/10/2023,Martinazo,11,9:27,9:47,Emberiza calandra,3,2,0,1,0,,Buen tiempo,,
09/10/2023,Martinazo,11,9:27,9:47,Passer montanus,0,1,0,0,0,,Buen tiempo,,
09/10/2023,Martinazo,11,9:27,9:47,Saxicola rubicola,1,2,0,0,0,,Buen tiempo,,
09/10/2023,Martinazo,11,9:27,9:47,Curruca melanocephala,0,1,0,0,0,,Buen tiempo,,
09/10/2023,Martinazo,11,9:27,9:47,Galerida theklae,0,1,0,0,0,,Buen tiempo,,
09/10/2023,Martinazo,11,9:27,9:47,Cettia cetti,0,0,0,1,0,,Buen tiempo,,
09/10/2023,Martinazo,11,9:27,9:47,Sturnus unicolor,0,0,1,0,0,,Buen tiempo,,
09/10/2023,Martinazo,11,9:27,9:47,Circus cyaneus,0,0,0,0,1,,Buen tiempo,,
09/10/2023,Martinazo,11,9:27,9:47,Upupa epops,0,0,0,0,1,,Buen tiempo,,
09/10/2023,Cancela Millán,15,8:10,8:30,Falco tinnunculus,3,0,0,0,0,,Buen tiempo,,
09/10/2023,Cancela Millán,15,8:10,8:30,Alaudala rufescens,0,2,5,0,0,,Buen tiempo,,
09/10/2023,Cancela Millán,15,8:10,8:30,Melanocorypha calandra,0,0,0,1,0,,Buen tiempo,,
09/10/2023,Juncabalejo,16,8:42,9:07,Alaudala rufescens,2,2,0,2,0,,Buen tiempo,,
09/10/2023,Juncabalejo,16,8:42,9:07,Melanocorypha calandra,0,1,0,0,0,,Buen tiempo,,
09/10/2023,Juncabalejo,16,8:42,9:07,Corvus corax,0,0,2,0,0,,Buen tiempo,,
09/10/2023,Juncabalejo,16,8:42,9:07,Saxicola rubicola,3,1,3,0,0,,Buen tiempo,,
09/10/2023,Juncabalejo,16,8:42,9:07,Oenanthe oenanthe,1,0,2,0,0,,Buen tiempo,,
09/10/2023,Juncabalejo,16,8:42,9:07,Elanus caeruleus,1,0,0,0,0,,Buen tiempo,,
09/10/2023,Juncabalejo,16,8:42,9:07,Cisticola juncidis,2,0,0,0,0,,Buen tiempo,,
09/10/2023,Juncabalejo,16,8:42,9:07,Emberiza calandra,0,2,1,0,0,,Buen tiempo,,
09/10/2023,Juncabalejo,16,8:42,9:07,Circus aeruginosus,1,0,0,0,0,,Buen tiempo,,
16/10/2023,Control,1,8:10,8:30,Turdus merula,0,2,0,0,0,,Buen tiempo,,
16/10/2023,Control,1,8:10,8:30,Curruca undata,0,3,0,1,0,,Buen tiempo,,
16/10/2023,Sabinar,2,9:10,9:30,Parus major,0,2,0,0,0,,Buen tiempo,,
16/10/2023,Sabinar,2,9:10,9:30,Curruca melanocephala,0,1,0,2,0,,Buen tiempo,,
16/10/2023,Sabinar,2,9:10,9:30,Muscicapa striata,0,1,0,1,0,,Buen tiempo,,
16/10/2023,Sabinar,2,9:10,9:30,Linaria cannabina,0,0,0,1,0,,Buen tiempo,,
16/10/2023,Sabinar,2,9:10,9:30,Turdus merula,0,1,0,1,0,,Buen tiempo,,
16/10/2023,Ojillo,3,9:44,10:05,Falco tinnunculus,1,0,0,0,0,,Buen tiempo,,
16/10/2023,Ojillo,3,9:44,10:05,Erithacus rubecula,0,2,0,2,0,,Buen tiempo,,
16/10/2023,Ojillo,3,9:44,10:05,Turdus merula,0,2,0,0,0,,Buen tiempo,,
16/10/2023,Ojillo,3,9:44,10:05,Curruca melanocephala,0,1,0,1,0,,Buen tiempo,,
16/10/2023,Ojillo,3,9:44,10:05,Curruca undata,0,1,0,1,0,,Buen tiempo,,
16/10/2023,Ojillo,3,9:44,10:05,Fringilla coelebs,0,0,0,1,0,,Buen tiempo,,
16/10/2023,Santa Olalla,4,10:20,10:44,Sturnus unicolor,0,0,0,0,30,,Buen tiempo,,
16/10/2023,Santa Olalla,4,10:20,10:44,Curruca melanocephala,0,2,0,2,0,,Buen tiempo,,
16/10/2023,Santa Olalla,4,10:20,10:44,Turdus merula,0,1,0,0,0,,Buen tiempo,,
16/10/2023,Santa Olalla,4,10:20,10:44,Curruca undata,0,0,1,0,0,,Buen tiempo,,
16/10/2023,Santa Olalla,4,10:20,10:44,Columba palumbus,0,0,0,0,2,,Buen tiempo,,
16/10/2023,Torre Palacio,8,10:56,11:17,Cyanistes caeruleus,0,1,0,2,0,,Buen tiempo,,
16/10/2023,Torre Palacio,8,10:56,11:17,Sturnus unicolor,1,5,0,1,0,,Buen tiempo,,
16/10/2023,Torre Palacio,8,10:56,11:17,Curruca melanocephala,0,2,1,1,0,,Buen tiempo,,
16/10/2023,Torre Palacio,8,10:56,11:17,Streptopelia decaocto,1,0,0,0,0,,Buen tiempo,,
16/10/2023,Torre Palacio,8,10:56,11:17,Certhia brachydactyla,0,0,0,1,0,,Buen tiempo,,
16/10/2023,Torre Palacio,8,10:56,11:17,Erithacus rubecula,0,0,0,1,0,,Buen tiempo,,
16/10/2023,Pajarera,10,11:21,11:42,Saxicola rubicola,2,0,0,1,0,,Buen tiempo,,
16/10/2023,Pajarera,10,11:21,11:42,Milvus milvus,1,0,1,0,0,,Buen tiempo,,
16/10/2023,Pajarera,10,11:21,11:42,Sturnus unicolor,4,0,0,1,0,,Buen tiempo,,
16/10/2023,Pajarera,10,11:21,11:42,Tringa totanus,1,0,0,0,0,,Buen tiempo,,
16/10/2023,Pajarera,10,11:21,11:42,Galerida theklae,0,0,4,0,0,,Buen tiempo,,
16/10/2023,Pajarera,10,11:21,11:42,Fringilla coelebs,0,0,0,2,0,,Buen tiempo,,
16/10/2023,Martinazo,11,11:53,12:14,Saxicola rubicola,0,1,0,2,0,,Buen tiempo,,
16/10/2023,Martinazo,11,11:53,12:14,Tringa ochropus,1,0,0,0,0,,Buen tiempo,,
16/10/2023,Martinazo,11,11:53,12:14,Gyps fulvus,0,0,0,0,9,,Buen tiempo,,
16/10/2023,Martinazo,11,11:53,12:14,Corvus corax,0,0,0,0,2,,Buen tiempo,,
16/10/2023,Martinazo,11,11:53,12:14,Milvus milvus,0,0,0,0,2,,Buen tiempo,,
16/10/2023,Martinazo,11,11:53,12:14,Emberiza calandra,2,0,0,0,0,,Buen tiempo,,
16/10/2023,Martinazo,11,11:53,12:14,Galerida theklae,6,0,0,0,0,,Buen tiempo,,
16/10/2023,Martinazo,11,11:53,12:14,Sturnus unicolor,0,0,1,0,0,,Buen tiempo,,
16/10/2023,Martinazo,11,11:53,12:14,Curruca melanocephala,0,1,0,0,0,,Buen tiempo,,
24/10/2023,Control,1,8:58,9:18,Chloris chloris,2,4,0,1,0,,Sol,,
24/10/2023,Control,1,8:58,9:18,Curruca melanocephala,0,2,0,1,0,,Sol,,
24/10/2023,Control,1,8:58,9:18,Columba palumbus,1,0,0,0,3,,Sol,,
24/10/2023,Control,1,8:58,9:18,Turdus merula,1,1,0,2,1,,Sol,,
24/10/2023,Control,1,8:58,9:18,Fringilla coelebs,1,0,0,1,0,,Sol,,
24/10/2023,Control,1,8:58,9:18,Cyanopica cooki,0,1,0,0,0,,Sol,,
24/10/2023,Control,1,8:58,9:18,Saxicola rubicola,0,2,0,0,0,,Sol,,
24/10/2023,Control,1,8:58,9:18,Curruca undata,0,2,0,0,0,,Sol,,
24/10/2023,Control,1,8:58,9:18,Galerida theklae,0,0,3,0,0,,Sol,,
24/10/2023,Control,1,8:58,9:18,Ficedula hypoleuca,0,0,0,0,0,1,Sol,,
24/10/2023,Sabinar,2,9:51,10:10,Erithacus rubecula,0,4,0,1,0,,Sol,,
24/10/2023,Sabinar,2,9:51,10:10,Curruca melanocephala,0,3,0,2,0,,Sol,,
24/10/2023,Sabinar,2,9:51,10:10,Columba palumbus,0,0,0,0,250,,Sol,,
24/10/2023,Sabinar,2,9:51,10:10,Carduelis carduelis,0,3,0,0,0,,Sol,,
24/10/2023,Sabinar,2,9:51,10:10,Turdus merula,0,1,0,0,0,,Sol,,
24/10/2023,Sabinar,2,9:51,10:10,Ficedula hypoleuca,0,2,0,0,0,,Sol,,
24/10/2023,Sabinar,2,9:51,10:10,Chloris chloris,1,3,2,1,0,,Sol,,
24/10/2023,Sabinar,2,9:51,10:10,Galerida theklae,0,1,0,1,0,,Sol,,
24/10/2023,Sabinar,2,9:51,10:10,Cyanopica cooki,0,0,0,4,0,,Sol,,
24/10/2023,Sabinar,2,9:51,10:10,Motacilla flava,0,0,0,1,0,,Sol,,
24/10/2023,Sabinar,2,9:51,10:10,Fringilla coelebs,0,0,0,1,0,,Sol,,
24/10/2023,Sabinar,2,9:51,10:10,Curruca undata,0,0,0,1,0,,Sol,,
24/10/2023,Ojillo,3,10:19,10:39,Galerida theklae,0,2,0,0,0,,Sol,,
24/10/2023,Ojillo,3,10:19,10:39,Erithacus rubecula,0,3,0,0,0,,Sol,,
24/10/2023,Ojillo,3,10:19,10:39,Curruca melanocephala,0,3,0,0,0,,Sol,,
24/10/2023,Ojillo,3,10:19,10:39,Curruca undata,0,3,0,0,0,,Sol,,
24/10/2023,Ojillo,3,10:19,10:39,Turdus merula,0,3,0,0,1,,Sol,,
24/10/2023,Ojillo,3,10:19,10:39,Phylloscopus collybita,0,1,0,0,0,,Sol,,
24/10/2023,Ojillo,3,10:19,10:39,Ficedula hypoleuca,0,2,1,0,0,,Sol,,
24/10/2023,Ojillo,3,10:19,10:39,Chloris chloris,8,3,0,0,0,,Sol,,
24/10/2023,Ojillo,3,10:19,10:39,Carduelis carduelis,0,0,1,1,0,,Sol,,
24/10/2023,Ojillo,3,10:19,10:39,Fringilla coelebs,0,0,0,2,0,,Sol,,
24/10/2023,Santa Olalla,4,10:51,11:10,Saxicola rubicola,2,1,4,0,0,,Sol y nubes,,
24/10/2023,Santa Olalla,4,10:51,11:10,Galerida theklae,0,1,3,1,0,,Sol y nubes,,
24/10/2023,Santa Olalla,4,10:51,11:10,Curruca melanocephala,0,1,0,0,0,,Sol y nubes,,
24/10/2023,Santa Olalla,4,10:51,11:10,Chloris chloris,4,0,0,0,0,,Sol y nubes,,
24/10/2023,Santa Olalla,4,10:51,11:10,Ficedula hypoleuca,3,0,0,0,0,,Sol y nubes,,
24/10/2023,Santa Olalla,4,10:51,11:10,Carduelis carduelis,1,0,1,0,0,,Sol y nubes,,
24/10/2023,Santa Olalla,4,10:51,11:10,Cyanopica cooki,0,1,0,0,0,,Sol y nubes,,
24/10/2023,Santa Olalla,4,10:51,11:10,Motacilla flava,0,1,0,0,0,,Sol y nubes,,
24/10/2023,Santa Olalla,4,10:51,11:10,Fringilla coelebs,0,1,0,1,0,,Sol y nubes,,
24/10/2023,Santa Olalla,4,10:51,11:10,Corvus corax,0,0,0,0,1,,Sol y nubes,,
24/10/2023,Santa Olalla,4,10:51,11:10,Phoenicopterus roseus,0,0,0,0,5,,Sol y nubes,,
24/10/2023,Santa Olalla,4,10:51,11:10,Curruca undata,0,0,0,1,0,,Sol y nubes,,
24/10/2023,Santa Olalla,4,10:51,11:10,Tringa ochropus,0,0,0,0,1,,Sol y nubes,,
24/10/2023,Santa Olalla,4,10:51,11:10,Upupa epops,0,0,1,0,0,,Sol y nubes,,
24/10/2023,Santa Olalla,4,10:51,11:10,Delichon urbicum,0,0,1,0,0,,Sol y nubes,,
24/10/2023,Torre Palacio,8,11:24,11:44,Erithacus rubecula,0,2,1,1,0,,Sol y nubes,,
24/10/2023,Torre Palacio,8,11:24,11:44,Sturnus sp,21,6,0,0,0,,Sol y nubes,,
24/10/2023,Torre Palacio,8,11:24,11:44,Carduelis carduelis,17,0,0,0,0,,Sol y nubes,,
24/10/2023,Torre Palacio,8,11:24,11:44,Sylvia atricapilla,0,1,0,0,0,,Sol y nubes,,
24/10/2023,Torre Palacio,8,11:24,11:44,Cyanistes caeruleus,0,2,0,0,0,,Sol y nubes,,
24/10/2023,Torre Palacio,8,11:24,11:44,Passer domesticus,1,3,0,0,0,,Sol y nubes,,
24/10/2023,Torre Palacio,8,11:24,11:44,Turdus merula,0,1,1,0,0,,Sol y nubes,,
24/10/2023,Torre Palacio,8,11:24,11:44,Emberiza calandra,8,0,0,0,0,,Sol y nubes,,
24/10/2023,Torre Palacio,8,11:24,11:44,Curruca melanocephala,0,2,0,0,0,,Sol y nubes,,
24/10/2023,Torre Palacio,8,11:24,11:44,Saxicola rubicola,0,0,0,1,0,,Sol y nubes,,
24/10/2023,Torre Palacio,8,11:24,11:44,Cettia cetti,0,0,0,1,0,,Sol y nubes,,
24/10/2023,Torre Palacio,8,11:24,11:44,Parus major,0,0,1,2,0,,Sol y nubes,,
24/10/2023,Torre Palacio,8,11:24,11:44,Streptopelia decaocto,0,0,1,0,0,,Sol y nubes,,
24/10/2023,Torre Palacio,8,11:24,11:44,Ficedula hypoleuca,0,0,1,0,0,,Sol y nubes,,
24/10/2023,Pajarera,10,11:48,12:05,Saxicola rubicola,3,0,0,0,0,,Sol,,
24/10/2023,Pajarera,10,11:48,12:05,Certhia brachydactyla,0,1,0,0,0,,Sol,,
24/10/2023,Pajarera,10,11:48,12:05,Cyanistes caeruleus,0,2,0,0,0,,Sol,,
24/10/2023,Pajarera,10,11:48,12:05,Sturnus sp,3,2,0,0,0,,Sol,,
24/10/2023,Pajarera,10,11:48,12:05,Fringilla coelebs,0,1,1,0,0,,Sol,,
24/10/2023,Pajarera,10,11:48,12:05,Ficedula hypoleuca,4,1,0,0,0,,Sol,,
24/10/2023,Pajarera,10,11:48,12:05,Curruca melanocephala,0,1,0,0,0,,Sol,,
24/10/2023,Pajarera,10,11:48,12:05,Galerida theklae,1,3,0,0,0,,Sol,,
24/10/2023,Pajarera,10,11:48,12:05,Emberiza calandra,8,0,0,0,0,,Sol,,
24/10/2023,Pajarera,10,11:48,12:05,Cettia cetti,0,1,0,0,0,,Sol,,
24/10/2023,Pajarera,10,11:48,12:05,Gyps fulvus,0,0,0,0,1,,Sol,,
24/10/2023,Pajarera,10,11:48,12:05,Erithacus rubecula,0,0,0,1,0,,Sol,,
24/10/2023,Pajarera,10,11:48,12:05,Lanius meridionalis,0,0,1,0,0,,Sol,,
24/10/2023,Pajarera,10,11:48,12:05,Turdus merula,0,0,0,1,0,,Sol,,
24/10/2023,Pajarera,10,11:48,12:05,Aquila adalberti,0,0,1,0,0,,Sol,,
24/10/2023,Martinazo,11,12:19,12:27,Gyps fulvus,60,0,0,0,0,,Sol y nubes,,
24/10/2023,Martinazo,11,12:19,12:27,Aegypius monachus,20,0,0,0,0,,Sol y nubes,,
24/10/2023,Martinazo,11,12:19,12:27,Upupa epops,2,0,0,0,0,,Sol y nubes,,
24/10/2023,Martinazo,11,12:19,12:27,Pica pica,2,1,0,0,0,,Sol y nubes,,
24/10/2023,Martinazo,11,12:19,12:27,Saxicola rubicola,3,0,0,0,0,,Sol y nubes,,
24/10/2023,Martinazo,11,12:19,12:27,Curruca melanocephala,0,2,0,0,0,,Sol y nubes,,
24/10/2023,Martinazo,11,12:19,12:27,Erithacus rubecula,0,1,0,0,0,,Sol y nubes,,
24/10/2023,Martinazo,11,12:19,12:27,Sturnus unicolor,1,1,0,0,0,,Sol y nubes,,
24/10/2023,Martinazo,11,12:19,12:27,Sylvia atricapilla,2,0,0,0,0,,Sol y nubes,,
24/10/2023,Martinazo,11,12:19,12:27,Elanus caeruleus,0,0,0,0,0,1,Sol y nubes,,
03/11/2023,Ojillo,3,10:32,10:51,Carduelis carduelis,4,0,0,0,0,,Nublado y viento,,
03/11/2023,Ojillo,3,10:32,10:51,Erithacus rubecula,0,2,0,0,0,,Nublado y viento,,
03/11/2023,Ojillo,3,10:32,10:51,Curruca melanocephala,0,3,0,0,0,,Nublado y viento,,
03/11/2023,Ojillo,3,10:32,10:51,Linaria cannabina,8,0,2,0,0,,Nublado y viento,,
03/11/2023,Ojillo,3,10:32,10:51,Turdus merula,1,0,0,0,0,,Nublado y viento,,
03/11/2023,Ojillo,3,10:32,10:51,Fringilla coelebs,1,1,0,0,0,,Nublado y viento,,
03/11/2023,Ojillo,3,10:32,10:51,Curruca undata,0,1,0,0,0,,Nublado y viento,,
03/11/2023,Ojillo,3,10:32,10:51,Parus major,0,0,0,2,0,,Nublado y viento,,
03/11/2023,Ojillo,3,10:32,10:51,Lanius meridionalis,0,0,0,1,0,,Nublado y viento,,
03/11/2023,Santa Olalla,4,9:59,10:18,Galerida theklae,3,0,0,0,0,,Sol y nubes,,
03/11/2023,Santa Olalla,4,9:59,10:18,Falco tinnunculus,1,0,0,0,0,,Sol y nubes,,
03/11/2023,Santa Olalla,4,9:59,10:18,Curruca melanocephala,1,1,0,1,0,,Sol y nubes,,
03/11/2023,Santa Olalla,4,9:59,10:18,Curruca undata,0,1,0,0,0,,Sol y nubes,,
03/11/2023,Santa Olalla,4,9:59,10:18,Carduelis carduelis,1,0,0,0,0,,Sol y nubes,,
03/11/2023,Santa Olalla,4,9:59,10:18,Elanus caeruleus,1,0,0,0,0,,Sol y nubes,,
03/11/2023,Santa Olalla,4,9:59,10:18,Estrilda astrild,22,0,0,0,0,,Sol y nubes,,
03/11/2023,Santa Olalla,4,9:59,10:18,Ardea alba,1,0,0,0,0,,Sol y nubes,,
03/11/2023,Santa Olalla,4,9:59,10:18,Saxicola rubicola,1,0,1,0,0,,Sol y nubes,,
03/11/2023,Santa Olalla,4,9:59,10:18,Fringilla coelebs,0,0,0,4,2,,Sol y nubes,,
03/11/2023,Santa Olalla,4,9:59,10:18,Chloris chloris,2,0,0,0,0,,Sol y nubes,,
03/11/2023,Santa Olalla,4,9:59,10:18,Ptyonoprogne rupestris,0,0,1,0,0,,Sol y nubes,,
03/11/2023,Santa Olalla,4,9:59,10:18,Turdus merula,0,0,0,1,0,,Sol y nubes,,
03/11/2023,Santa Olalla,4,9:59,10:18,Erithacus rubecula,0,0,0,1,0,,Sol y nubes,,
03/11/2023,Santa Olalla,4,9:59,10:18,Phoenicopterus roseus,0,0,23,0,0,,Sol y nubes,,
03/11/2023,Torre Palacio,8,9:22,9:44,Sturnus sp,15,4,2,0,0,,Sol y nubes,,
03/11/2023,Torre Palacio,8,9:22,9:44,Pyrhula pyrhula,1,0,0,0,0,,Sol y nubes,,
03/11/2023,Torre Palacio,8,9:22,9:44,Carduelis carduelis,2,0,0,0,0,,Sol y nubes,,
03/11/2023,Torre Palacio,8,9:22,9:44,Streptopelia decaocto,0,2,0,1,0,,Sol y nubes,,
03/11/2023,Torre Palacio,8,9:22,9:44,Parus major,2,1,1,1,0,,Sol y nubes,,
03/11/2023,Torre Palacio,8,9:22,9:44,Certhia brachydactyla,0,1,0,1,0,,Sol y nubes,,
03/11/2023,Torre Palacio,8,9:22,9:44,Galerida theklae,0,0,2,1,0,,Sol y nubes,,
03/11/2023,Torre Palacio,8,9:22,9:44,Erithacus rubecula,0,0,0,2,0,,Sol y nubes,,
03/11/2023,Torre Palacio,8,9:22,9:44,Curruca melanocephala,0,0,0,1,0,,Sol y nubes,,
03/11/2023,Torre Palacio,8,9:22,9:44,Pica pica,0,0,0,1,0,,Sol y nubes,,
03/11/2023,Torre Palacio,8,9:22,9:44,Turdus merula,0,0,2,0,0,,Sol y nubes,,
03/11/2023,Torre Palacio,8,9:22,9:44,Phylloscopus collybita,0,0,2,0,0,,Sol y nubes,,
03/11/2023,Torre Palacio,8,9:22,9:44,Cettia cetti,0,0,0,1,0,,Sol y nubes,,
03/11/2023,Torre Palacio,8,9:22,9:44,Fringilla coelebs,0,0,0,2,0,,Sol y nubes,,
03/11/2023,Torre Palacio,8,9:22,9:44,Passer domesticus,0,0,2,0,0,,Sol y nubes,,
03/11/2023,Torre Palacio,8,9:22,9:44,Sylvia atricapilla,0,0,1,0,0,,Sol y nubes,,
03/11/2023,Torre Palacio,8,9:22,9:44,Corvus corax,0,0,0,1,0,,Sol y nubes,,
03/11/2023,Pajarera,10,9:00,9:19,Motacilla alba,1,0,0,0,0,,Sol y nubes,,
03/11/2023,Pajarera,10,9:00,9:19,Curruca melanocephala,2,3,0,0,0,,Sol y nubes,,
03/11/2023,Pajarera,10,9:00,9:19,Sturnus sp,8,0,3,0,0,,Sol y nubes,,
